61,4,78.8,2009
62,4,80.9,2009
63,4,76.5,2009
64,4,82.0,2009
65,4,80.9,2009
66,4,79.7,2009
67,4,71.1,2009
68,4,77.7,2009
69,4,63.1,2009
70,4,81.4,2009
71,4,80.3,2009
72,4,76.6,2009
73,4,75.2,2009
74,4,78.6,2009
75,4,14.2,2009
76,4,75.1,2009
77,4,63.4,2009
78,4,56.3,2009
79,4,81.6,2009
80,4,76.3,2009
81,4,81.8,2009
82,4,81.5,2009
83,4,76.6,2009
84,4,80.4,2009
85,4,83.5,2009
86,4,81.2,2009
87,4,80.2,2009
88,4,80.4,2009
89,4,77.5,2009
90,4,76.0,2009
91,4,60.9,2009
92,4,35.9,2009
93,4,37.6,2009
94,4,40.8,2009
95,4,54.3,2009
971,4,82.7,2014
972,4,82.1,2014
973,4,72.1,2014
974,4,78.0,2014
01,4,81.7,2014
02,4,79.4,2014
03,4,79.6,2014
04,4,79.9,2014
05,4,74.9,2014
06,4,64.8,2014
07,4,84.0,2014
08,4,80.7,2014
09,4,82.0,2014
10,4,79.4,2014
11,4,81.0,2014
12,4,78.1,2014
13,4,70.3,2014
14,4,79.9,2014
15,4,76.7,2014
16,4,83.4,2014
17,4,81.5,2014
18,4,81.0,2014
19,4,83.5,2014
2A,4,79.6,2014
2B,4,81.3,2014
21,4,72.2,2014
22,4,83.7,2014
23,4,78.6,2014
24,4,82.6,2014
25,4,78.5,2014
26,4,81.3,2014
27,4,81.8,2014
28,4,76.4,2014
29,4,82.3,2014
30,4,81.7,2014
31,4,73.4,2014
32,4,82.8,2014
33,4,75.0,2014
34,4,75.0,2014
35,4,75.4,2014
36,4,80.1,2014
37,4,76.1,2014
38,4,74.2,2014
39,4,81.9,2014
40,4,85.8,2014
41,4,81.8,2014
42,4,78.9,2014
43,4,82.0,2014
44,4,75.2,2014
45,4,77.5,2014
46,4,81.7,2014
47,4,82.7,2014
48,4,76.0,2014
49,4,79.2,2014
50,4,81.7,2014
51,4,75.2,2014
52,4,79.2,2014
53,4,80.6,2014
54,4,76.7,2014
55,4,80.7,2014
56,4,83.1,2014
57,4,81.6,2014
58,4,79.2,2014
59,4,74.9,2014
60,4,77.2,2014
61,4,80.7,2014
62,4,82.4,2014
63,4,77.9,2014
64,4,82.8,2014
65,4,82.9,2014
66,4,80.7,2014
67,4,70.4,2014
68,4,79.0,2014
69,4,60.5,2014
70,4,83.6,2014
71,4,81.6,2014
72,4,77.9,2014
73,4,75.8,2014
74,4,78.2,2014
75,4,12.3,2014
76,4,76.0,2014
77,4,63.2,2014
78,4,56.1,2014
79,4,83.2,2014
80,4,77.6,2014
81,4,82.8,2014
82,4,83.3,2014
83,4,77.6,2014
84,4,81.6,2014
85,4,85.3,2014
86,4,82.1,2014
87,4,81.9,2014
88,4,82.4,2014
89,4,79.0,2014
90,4,76.6,2014
91,4,60.9,2014
92,4,33.7,2014
93,4,36.3,2014
94,4,39.0,2014
95,4,53.9,2014
971,5,7.3,2009
972,5,9.4,2009
973,5,2.9,2009
974,5,5.1,2009
01,5,5.4,2009
02,5,5.1,2009
03,5,3.1,2009
04,5,2.6,2009
05,5,3.6,2009
06,5,11.7,2009
